Network,R0,Epidemic_size(%),SD,SE,Epidemic_duration,SD,SE
68,3.3,79.8631578947,18.5478672494,0.9514855138,22.9868421053,7.5969062627,0.3897130684
69,3.3,66.2728002753,22.4042649375,1.1508297883,21.3588390501,8.5514426392,0.4392581033
3,3.45,88.6993181111,5.0661630268,0.2681297807,41.1204481793,8.4809591855,0.4488599587
4,3.45,87.7478657573,8.703247389,0.4733942498,42.949704142,8.7756631217,0.4773331464
5,3.45,88.3452303699,7.1309407736,0.389604914,43.2208955224,8.5350294409,0.4663184728
6,3.45,82.8720626632,19.5238189855,0.9976205474,27.7702349869,8.8697833459,0.4532247571
7,3.45,87.3907138613,11.2780653829,0.5968985171,35.9159663866,8.0672035481,0.4269616882
8,3.45,87.4049406034,8.3292527652,0.4510543257,42.6451612903,8.8939770909,0.4816358625
9,3.45,75.5953209859,14.6218609292,0.8000726334,29.3143712575,9.4180981047,0.5153354001
10,3.45,72.2648514851,23.4363822316,1.1660035962,20.1683168317,8.4763144743,0.4217124069
11,3.45,43.0567770937,20.9044411931,1.0737890174,28.7704485488,9.7354219578,0.5000750358
12,3.45,45.9666721937,20.5882622846,1.1402783858,33.6595092025,10.2814988883,0.5694395571
13,3.45,33.2942830366,15.3482153033,0.9446173528,34.4583333333,10.7438392612,0.6612375968
15,3.45,76.9654725239,19.6412060599,0.9845246991,29.8944723618,7.9574193184,0.398869389
16,3.45,36.8564056119,4.1405500104,0.3511968682,48.2086330935,10.9652655131,0.9300616819
17,3.45,62.1276831771,9.5849658539,0.6161449412,43.2727272727,10.2465474935,0.6586730197
20,3.45,92.75,18.7399973319,0.8380781586,13.134,5.6387980989,0.2521747172
24,3.45,89.8222222222,21.5020642133,0.9616015447,14.266,6.1004298209,0.2728195154
26,3.45,79.6428571429,18.5600545145,0.9782007627,26.9666666667,8.285127237,0.4366645462
27,3.45,81.6225907665,20.6330459876,1.0474842059,21.6701030928,7.7608874632,0.3939993662
3,3.6,89.2003609583,7.0023866307,0.37590781,40.6311239193,8.2773925404,0.4443537135
4,3.6,89.3980370774,7.0343482499,0.3760017299,42.0285714286,8.8252420907,0.4717290323
5,3.6,89.4945804409,7.0674753343,0.3740504602,41.6918767507,9.1776897984,0.485734853
6,3.6,84.4285714286,18.9396973969,0.9715859762,27.7078947368,8.8002057864,0.4514410315
7,3.6,89.0666666667,10.3662658369,0.535311666,35.0106666667,8.1325612748,0.4199636584
8,3.6,88.9028181727,4.4579420928,0.2424800834,41.9112426036,8.3597615545,0.4547110834
9,3.6,76.3577817531,15.2345873601,0.8450628598,28.88,8.0296220813,0.4454032944
10,3.6,70.5764411028,25.5376972595,1.278483968,18.9022556391,8.4208221415,0.4215683973
11,3.6,45.5803741886,21.4768995664,1.0903243807,28.5695876289,9.6824744875,0.491553167
12,3.6,49.1942373408,21.4385825119,1.149228652,33.2672413793,9.7982737384,0.5252426047
13,3.6,35.188153437,16.8095994955,0.9992269719,34.2544169611,10.2959187734,0.6120288435
15,3.6,79.9422010466,17.2892752556,0.850749618,29.4213075061,7.2353538284,0.3560284867
16,3.6,37.8096369189,4.4744507949,0.3452113734,47.6547619048,9.6046789783,0.7410170708
17,3.6,63.4792171902,8.5703007705,0.5555300871,41.5924369748,8.9432069865,0.5797020069
24,3.6,91.9111111111,19.417492432,0.8683766606,14.746,6.4576686196,0.2887957202
26,3.6,82.9777610253,14.4791461829,0.7437437819,28.4089709763,8.4914374843,0.4361758455
27,3.6,85.195376995,16.5584707022,0.8331470793,22.6936708861,7.2827060935,0.3664327111
28,3.6,82.6032110092,26.3737409154,1.2630731144,20.5619266055,8.1630921441,0.3909412112
29,3.6,78.7596899225,21.5185212939,1.093847911,32.6718346253,9.282436389,0.4718527595
31,3.6,92.6625598905,18.8030361847,0.852046901,18.3326488706,6.7193842736,0.3044843658
33,3.6,86.2188057041,19.4450143144,0.9626716573,22.0465686275,7.5130793138,0.3719528511
34,3.6,93.9890710383,14.707697477,0.6657861818,16.0901639344,5.5334365132,0.2504869014
35,3.6,86.4849755416,19.6656082395,0.9004263461,17.6142557652,6.6122025339,0.3027519563
37,3.6,86.9482623757,23.1159505794,1.0651267791,19.0530785563,6.8125762679,0.3139069446
38,3.6,87.7192982456,24.3513677438,1.1556647701,20.2905405405,8.2089163058,0.3895779274
39,3.6,88.9122807018,21.9415828127,1.0343361331,21.4244444444,8.2216423219,0.3875719359
40,3.6,90.6040268456,14.7275135776,0.6965874892,20.3691275168,6.1597114099,0.2913443524
41,3.6,89.0764508929,21.675786465,1.024084651,19.2700892857,7.2844500473,0.3441579154
42,3.6,91.5760869565,20.3534241301,0.9489832933,20.3717391304,7.6666177295,0.3574578948
43,3.6,92.3054892601,17.5975221579,0.8596952145,24.2935560859,7.684856727,0.3754298186
44,3.6,95.1243138521,14.0633454367,0.635966464,19.6482617587,6.2545690493,0.2828413893
45,3.6,79.0026246719,20.3301094383,1.041543058,22.5459317585,7.962584123,0.4079355422
46,3.6,90.5655172414,16.8029063413,0.8056376949,22.8781609195,6.6913123515,0.3208238711
50,3.6,97.8795852035,9.8155783275,0.4402888614,16.7283702213,5.7915379156,0.25978598
55,3.6,86.8707482993,19.6852988494,0.9605442292,25.1928571429,8.7045935563,0.4247406743
56,3.6,78.0834914611,24.8568702157,1.1161064206,16.75,6.2580593199,0.2809951586
57,3.6,68.8240428981,12.6249354614,0.7325730572,41.1077441077,10.9299194271,0.6342182512
58,3.6,84.1184573003,17.2352389302,0.9046154396,27.9724517906,8.2388123522,0.4324255027
59,3.6,81.7343394418,14.1242273498,0.7413296784,30.6418732782,8.879580613,0.4660571143
60,3.6,86.8180572055,12.6478133588,0.6731751805,34.9603399433,8.7306961907,0.4646880704
62,3.6,78.4278074866,17.4076286985,0.9001270512,22.7379679144,7.2816377469,0.3765245242
63,3.6,85.6770348296,15.6415185191,0.7696688096,21.9588377724,7.3204579572,0.3602161871
65,3.6,93.3537051184,18.32250683,0.8398107236,16.6827731092,6.7728912715,0.3104349625
66,3.6,85.0443652044,13.7018376538,0.6947107461,32.6195372751,8.0316999703,0.4072233535
67,3.6,93.7759892689,16.266308374,0.7296436496,17.2072434608,6.2402687096,0.279914307
68,3.6,83.3733681462,15.0259660681,0.7677909996,23.3812010444,6.9860630836,0.3569711481
69,3.6,68.4173913043,21.6762731842,1.119357934,21.2693333333,7.7713657887,0.4013116037
3,3.75,89.3809151689,9.6911420135,0.5187549386,39.1776504298,8.4444901881,0.4520231963
4,3.75,90.8822216079,5.85791506,0.3091689321,41.9192200557,8.3306758332,0.4396762541
5,3.75,91.0242357813,5.994205251,0.3172469838,40.8011204482,7.9241642901,0.4193912478
6,3.75,85.624766878,18.6217858119,0.9515288054,27.4334203655,8.9355178014,0.4565836308
7,3.75,89.3523143523,10.8208488952,0.5671665909,34.1456043956,8.1198581307,0.4255962077
8,3.75,90.0199401795,4.6003510899,0.249489067,40.9147058824,8.1396860885,0.4414364574
9,3.75,76.625462672,16.306548562,0.8935933567,28.4204204204,8.6035716344,0.4714728213
10,3.75,74.236453202,23.6514770309,1.1738030962,19.3251231527,7.8616553591,0.3901674043
11,3.75,45.0523042126,22.7308357649,1.1466189867,28.2315521628,8.7602980118,0.4418985792
12,3.75,52.2467589541,22.4714036343,1.1698145468,33.5176151762,9.6777530345,0.5038036993
13,3.75,35.801793532,16.7102498642,0.977893407,33.7226027397,10.0622260572,0.5888472405
15,3.75,82.3600973236,16.2315935523,0.8006454653,28.6788321168,6.7108522054,0.3310219277
16,3.75,39.769636009,4.4424923323,0.3320474668,47.5027932961,10.5053188453,0.7852043966
17,3.75,66.0730328172,7.3155689178,0.4590196185,43.0826771654,9.2679414807,0.5815223684
24,3.75,92.4666666667,18.0065694459,0.8052782665,14.756,6.0906866608,0.2723837881
26,3.75,83.9861751152,14.5210351839,0.7528806022,27.0430107527,7.9904701014,0.4142865757
27,3.75,85.5279503106,17.4953630456,0.8536863036,22.5452380952,7.6988156906,0.3756637397
3,3.9,91.0974610975,7.5516282275,0.3925904574,38.3837837838,7.7245664101,0.4015810854
4,3.9,91.7659033079,3.6061860133,0.186222645,41.696,7.9591195493,0.4110071662
5,3.9,91.1700048852,7.7525315557,0.4108833507,39.2808988764,8.2332414249,0.4363609228
6,3.9,88.4139482565,16.2443198194,0.8322217148,27.9265091864,8.1488678919,0.4174791488
7,3.9,90.1965601966,11.9547779626,0.6214993121,34.0162162162,8.0598944904,0.4190139622
8,3.9,91.0451207685,4.0263173775,0.2101720563,40.1634877384,7.60900634,0.3971868979
9,3.9,78.205578585,14.5885221491,0.8018576968,28.83081571,8.9098414103,0.4897291747
10,3.9,76.2676056338,22.5105866048,1.0906414847,19.4953051643,7.5455565711,0.3655834104
11,3.9,50.7838283828,24.2459908526,1.2062831306,28.4158415842,8.8675817713,0.4411786825
12,3.9,55.6869369369,22.5476578902,1.1690416031,32.8198924731,8.8288585941,0.4577549941
13,3.9,38.1932552857,19.1136389585,1.1128390845,33.6508474576,10.2657959788,0.5976977499
15,3.9,85.025702153,14.3970756873,0.6918793036,28.7043879908,6.4339173544,0.3091943361
16,3.9,40.8536930212,4.0734039414,0.314269937,47.4285714286,10.7180152239,0.826912827
17,3.9,67.3012150395,7.3250662633,0.4466171725,41.6133828996,9.4891430471,0.5785632627
24,3.9,92.9777777778,17.9868813649,0.8043977887,14.722,5.879856801,0.2629551901
26,3.9,83.2744783307,17.7451735152,0.9404923153,27.0758426966,8.2497790653,0.437237416
27,3.9,86.70139258,16.7559499989,0.828528404,21.9364303178,7.0392450675,0.3480682672
28,3.9,85.9677419355,22.6741535451,1.0514886927,19.8752688172,7.4529009422,0.3456200053
29,3.9,84.8114824336,17.3108216679,0.8776934993,33.0719794344,8.5321085035,0.4325950733
31,3.9,95.5691056911,13.7917949311,0.6217821348,17.8922764228,6.0461118747,0.2725797743
33,3.9,89.8755278951,16.5160673757,0.8166669717,22.1100244499,6.8633267468,0.3393696661
34,3.9,95.8668005355,12.4216193183,0.5566260714,15.6726907631,5.8494582515,0.2621204919
35,3.9,87.4734607219,20.1810673922,0.9298945002,17.9893842887,7.1369596495,0.3288537418
37,3.9,91.1953797537,18.4110321596,0.8377309702,19.0062111801,6.4668258982,0.294250767
38,3.9,91.5857239666,20.8054714912,0.9637948555,21,7.6847767691,0.3559904095
39,3.9,90.8893709328,20.8441648334,0.9708095417,20.6485900217,7.4573365852,0.3473227913
40,3.9,92.6150121065,12.9796788023,0.5974381427,19.7542372881,6.0701219387,0.2794000092
41,3.9,90.8360566449,21.0976423717,0.9847536144,19.4575163399,7.2505610283,0.3384272069
42,3.9,92.7532327586,19.5634395858,0.9082098824,19.5581896552,7.5235877469,0.3492737927
43,3.9,94,16.1451747177,0.7767850808,23.6597222222,7.7493994939,0.372843157
44,3.9,96.275466893,13.6957369649,0.6149567435,19.2036290323,6.1270871144,0.2751143329
45,3.9,81.6244725738,19.623700981,0.9873755524,22.3493670886,8.069914018,0.4060414404
46,3.9,91.75,18.8965699835,0.8927790144,22.0602678571,7.0971216449,0.3353074803
50,3.9,99.2461538462,5.0347667016,0.2251616119,16.47,5.8324180234,0.2608336635
55,3.9,88.6789181692,19.4934320931,0.9603724687,24.1553398058,7.763816099,0.3824957656
56,3.9,80.2235294118,23.800610617,1.0643956649,16.88,6.2056103648,0.2775233324
57,3.9,70.6618093503,12.7524082698,0.7302007734,38.6786885246,9.7352682274,0.5574398371
58,3.9,86.1279683377,15.3648713155,0.789240426,27.8258575198,7.6103156274,0.3909156559
59,3.9,84.2453063241,13.2495138027,0.7062014585,29.9659090909,8.1880579111,0.4364249531
60,3.9,89.7981667548,9.6363149408,0.5036982509,34.0355191257,8.1877788196,0.4279820549
62,3.9,80.8911392405,16.9758069838,0.8541455465,22.5113924051,7.8147375757,0.3932021201
63,3.9,88.6347886348,12.9880329246,0.616384765,21.0968468468,6.1095176793,0.2899448778
65,3.9,95.9553959554,14.3876696463,0.656021268,16.9293139293,6.5698860453,0.2995610186
66,3.9,89.1066997519,8.2430078627,0.4174009283,31.6487179487,7.1110016531,0.3600795657
67,3.9,96.7935871743,9.6732138162,0.4330325223,17.004008016,5.4574308122,0.244308156
68,3.9,83.3679012346,17.4773350736,0.868455762,21.8592592593,7.5615952621,0.3757386894
69,3.9,70.5103969754,23.6720177727,1.1971453956,21.1662404092,8.249652302,0.4172028495
3,4.05,92.1013412817,4.1439841543,0.2166095217,38.3961748634,7.8381082955,0.4097044838
4,4.05,92.3338422392,5.5158423266,0.2848368729,40.1573333333,7.4278246853,0.3835712174
5,4.05,92.8379017013,3.3758652201,0.1759791396,39.2201086957,7.2447828297,0.3776604117
6,4.05,88.8153310105,14.8045250203,0.7311433763,26.3317073171,7.3452967871,0.3627583516
7,4.05,91.4855072464,9.8784443249,0.5149495076,33.9239130435,7.9063591572,0.4121474617
8,4.05,91.6624100302,3.8043158657,0.1991269933,39.7068493151,7.7561522866,0.4059755654
9,4.05,80.3359173127,11.4109533569,0.601410048,28.9944444444,8.2246223974,0.4334756612
10,4.05,76.6121495327,22.6455632439,1.0946146151,19.1401869159,7.0554527175,0.3410381794
11,4.05,54.6646528325,24.2967129774,1.1813466106,28.2695035461,8.2486873511,0.4010649034
12,4.05,57.1317390689,23.0232852027,1.1779737478,31.7958115183,8.3891093229,0.429224173
13,4.05,41.1822119197,20.4554597835,1.1126303327,33.4822485207,9.7106653821,0.5281905647
15,4.05,86.6226105137,13.0405588192,0.6274141787,28.525462963,6.7645111351,0.3254576937
16,4.05,42.6023591932,4.1208150301,0.309739425,47.9548022599,9.8059241918,0.737058397
17,4.05,68.728028124,8.6295615473,0.5032862499,42.4557823129,9.4787490869,0.5528118729
24,4.05,94.5555555556,14.3926421531,0.6436585246,14.676,6.5668123165,0.2936767747
26,4.05,85.2380952381,15.0358603846,0.773361209,26.208994709,7.2371925587,0.3722410187
27,4.05,89.0989287965,11.7807113262,0.5789903743,22.3719806763,6.6308303077,0.3258875305
3,4.2,92.7788523533,6.9802594361,0.3599793943,37.6436170213,7.6457895312,0.3943014883
4,4.2,93.2305188515,2.9682425705,0.1495379004,39.5329949239,7.4240778309,0.3740196378
5,4.2,92.8977673326,5.4674899825,0.2842412694,38.7189189189,7.5995674784,0.3950827004
6,4.2,90.3258145363,14.6096893861,0.7313992905,26.954887218,8.0420554939,0.4026063476
7,4.2,92.9018870879,6.8315627715,0.3472678519,33.6020671835,7.1738684468,0.3646682273
8,4.2,92.3153515953,3.2831132403,0.1677592499,38.9921671018,7.3784274686,0.3770200316
9,4.2,80.333964305,12.5983284244,0.6792563459,27.9912790698,7.675651218,0.4138433785
10,4.2,78.9882352941,21.5823970307,1.0469000307,19.3411764706,7.1910940691,0.3488192989
11,4.2,57.83847981,25.5032192394,1.2429508521,27.5914489311,7.5537235342,0.368145959
12,4.2,61.8804909127,23.3578353126,1.1635366538,32.3151364764,7.9494335,0.3959894883
13,4.2,43.9339205824,22.5186355363,1.1691093051,33.8760107817,10.2057402187,0.5298556316
15,4.2,86.955909283,14.4279195584,0.6741724068,27.5655021834,6.2649881306,0.2927436703
16,4.2,43.8462215184,4.3677378182,0.3177061773,47.7671957672,9.8967571552,0.7198831555
17,4.2,70.2917408574,6.9400520622,0.4047520557,42.2585034014,10.1990985565,0.5948235071
24,4.2,94.4444444444,15.5634900399,0.6960204339,14.332,6.0157938794,0.2690344811
26,4.2,87.4005891016,11.8513859931,0.601662966,26.4432989691,6.8766286876,0.3491079283
27,4.2,89.8145332928,12.8967617025,0.6226615225,22.2634032634,6.6422458483,0.3206906515
28,4.2,86.1630434783,24.7817767786,1.1554563001,19.5,7.8821482395,0.3675070566
29,4.2,86.9520264682,15.8308160692,0.7885891183,31.746898263,8.5374933739,0.4252828372
31,4.2,96.5258215962,13.3267192482,0.5977850564,17.291750503,5.8839713688,0.263932187
33,4.2,92.9270281288,11.8595395981,0.5615654758,22.600896861,6.5562347763,0.3104467143
34,4.2,95.8833333333,12.9581698811,0.5795069744,15.498,5.4649790485,0.244401293
35,4.2,88.3813443073,21.1702653892,0.9603027393,17.1255144033,6.5736322681,0.2981860151
37,4.2,92.8678839957,16.920153885,0.7643746377,18.9673469388,6.3273745323,0.2858416447
38,4.2,91.0381048162,23.2615676477,1.0718364595,20.4968152866,8.0831329749,0.3724511074
39,4.2,90.6471476705,21.979816938,1.0327018856,20.1920529801,7.42799005,0.3489974167
40,4.2,93.404318249,15.0590459741,0.6852103176,19.5072463768,6.3615571355,0.2894608724
41,4.2,92.7419354839,17.713044659,0.8214227771,18.2774193548,6.1823913846,0.2867015354
42,4.2,94.3363539446,17.6914973413,0.8169174446,19.0639658849,6.4192675428,0.2964142342
43,4.2,95.1733333333,14.4490276489,0.6811336955,23.7533333333,7.2558972184,0.3420462751
44,4.2,97.6608187135,11.4585158949,0.5150219894,18.6101010101,5.9512751363,0.2674899252
45,4.2,84.5720720721,17.7919504461,0.8819142413,22.4692874693,7.681844017,0.3807748711
46,4.2,95.2854030501,12.1247700336,0.5659358,22.2723311547,6.4461838884,0.3008820972
55,4.2,90.7410505186,17.9955293663,0.8708647042,24.4800936768,7.4303291375,0.3595788295
57,4.2,75.3145208701,7.7553942156,0.4369669612,38.5968253968,8.3189965866,0.4687223573
58,4.2,88.4635416667,14.3063113971,0.7300658963,28.1692708333,8.2522088892,0.4211187714
59,4.2,86.8494013863,8.6468085682,0.4655285244,28.1188405797,6.5590136092,0.3531254223
60,4.2,91.4648755027,6.6381772631,0.3418835228,33.299734748,7.786462096,0.4010232005
62,4.2,83.75,15.9391812839,0.7969590642,22.44,7.2932434486,0.3646621724
63,4.2,91.5557476232,9.9429778586,0.4713423544,21.408988764,6.1016785395,0.2892473029
65,4.2,98.0165289256,10.4848354563,0.4712583082,16.2767676768,5.9453883033,0.2672253318
66,4.2,90.9109611587,5.953465268,0.3006954045,30.8137755102,6.2403814992,0.3151868625
67,4.2,95.4133333333,14.4509223081,0.6462648924,17.292,6.3804965324,0.2853444795
68,4.2,86.4355971897,13.0940552615,0.6336657472,21.6299765808,6.5260307987,0.3158167657
69,4.2,73.4274994482,22.0819213984,1.1124711285,21.1395939086,8.0021130355,0.4031406307
3,4.35,93.5691998519,3.9041393137,0.1997531447,37.3167539267,7.611075007,0.3894164743
4,4.35,93.87766934,3.1779236909,0.1598986941,39.6658227848,7.2026522203,0.3624047636
5,4.35,93.8499662086,3.1489679767,0.1602782499,37.7202072539,6.9434768999,0.3534136689
6,4.35,90.0988748721,14.279745231,0.6976112051,26.553699284,7.4423066211,0.3635804706
7,4.35,93.5596170583,6.700323471,0.3423705359,32.908616188,7.3320715367,0.3746513541
8,4.35,93.1598062954,3.1405129976,0.1615305587,38.1957671958,7.4046877093,0.3808560397
9,4.35,81.8927648579,9.1595392875,0.4827501078,28.0416666667,7.369677929,0.3884161313
10,4.35,80.1627906977,21.8657959853,1.0544623165,19.323255814,7.0262079888,0.338833837
11,4.35,60.0733991395,26.7681400713,1.2775736211,27.6195899772,8.0127278487,0.382426635
12,4.35,64.6337965324,23.4156910487,1.1371664836,32.2735849057,8.3046736317,0.4033106045
13,4.35,44.0808525426,22.3338293163,1.1836905864,32.1376404494,8.6352842315,0.4576691489
15,4.35,89.2450093251,12.4303671193,0.5752087913,27.6466809422,6.0869330954,0.2816696719
16,4.35,45.2202751759,4.3381866934,0.2979478854,46.2405660377,9.6237547913,0.6609621927
17,4.35,71.2470306049,8.1371256243,0.4770067519,40.7457044674,8.1937831875,0.480328077
24,4.35,96.2666666667,11.879560203,0.5312700831,14.604,5.7774721116,0.2583764076
26,4.35,88.3780880773,11.7020387216,0.5858346877,27.1278195489,7.0693806918,0.3539117011
27,4.35,88.920394875,14.8637668264,0.7305142856,21.8043478261,6.4304439284,0.3160390772
3,4.5,94.3490318805,3.5630357694,0.1788236392,36.564231738,7.2389257192,0.3633112674
4,4.5,94.5992859538,2.8128879199,0.1429871288,39.1266149871,6.9208884782,0.3518085328
5,4.5,94.3915228315,2.9286347456,0.1467991952,37.648241206,7.4464172642,0.3732551705
6,4.5,91.5023474178,13.2232081194,0.6406665268,26.3403755869,7.3748789343,0.3573140519
7,4.5,93.2214917252,8.8179035155,0.440345088,31.8379052369,6.8420847912,0.3416774094
8,4.5,93.7468534989,2.9018944523,0.1443746451,38.2079207921,7.3573117557,0.3660399408
9,4.5,82.6204318937,8.9385535511,0.4876380744,28.0535714286,7.5983699134,0.4145250629
10,4.5,80.7640449438,21.3631113712,1.0127086024,19.0224719101,7.3266905141,0.3473184398
11,4.5,61.8354749307,26.7506666451,1.2738412688,27.8662131519,7.8920015447,0.3758095974
12,4.5,69.776026026,22.1726496832,1.0667821053,32.287037037,7.0757160689,0.3404305481
13,4.5,48.3243986254,22.2108282028,1.1469622365,32.5813333333,8.9125034767,0.4602397005
15,4.5,90.6896308322,10.4746587942,0.4899838716,27.2188183807,6.0262224509,0.2818947964
16,4.5,45.8013133995,4.170553097,0.3049810473,45.1229946524,8.2753971819,0.6051569758
17,4.5,72.1934106162,7.4951563782,0.4270761708,40.5324675325,8.6671261517,0.4938553462
24,4.5,96.5777777778,11.8276512179,0.5289486427,14.024,5.5226283598,0.2469794485
26,4.5,87.3438070881,13.815283821,0.6986689337,25.831202046,7.4251351887,0.3755052268
27,4.5,90.5055611729,11.0956983845,0.5350820903,22.1372093023,6.3942024342,0.3083558227
28,4.5,91.2878787879,18.3495822594,0.853699828,20.3051948052,7.1116585477,0.3308642994
29,4.5,89.5526524149,14.8371715287,0.7231194941,30.7102137767,7.1367114992,0.347822036
31,4.5,98.313253012,8.6176167433,0.38616464,17.5823293173,5.655278747,0.2534191003
33,4.5,92.8099173554,13.1758581308,0.6281343904,21.1727272727,6.1642061952,0.293867
35,4.5,91.5989159892,15.9626347433,0.7196511519,16.6199186992,5.6063126435,0.2527520937
37,4.5,94.4172171319,15.2991891544,0.6883430625,18.8097165992,6.1997964836,0.2789420312
38,4.5,93.2235451207,20.9059320864,0.9612557815,20.2494714588,7.2983189538,0.335577063
39,4.5,94.3047091413,17.6862515224,0.8115008745,20.1094736842,6.9285537898,0.3179038505
40,4.5,96.3801780875,9.6814746222,0.4364745843,19.424796748,6.0395406935,0.2722835225
41,4.5,94.0677966102,17.3439519882,0.7983200987,18.3156779661,6.2622699868,0.28824434
42,4.5,96.553111588,14.3227847524,0.6634901914,19.2961373391,6.5369752306,0.30281953
43,4.5,96.7659574468,11.9954118285,0.5533070882,23.2255319149,7.1560261195,0.330082871
44,4.5,98.1684210526,10.2149963086,0.4568285227,17.978,5.743650059,0.2568638394
45,4.5,87.8119967794,12.1610629866,0.5976836386,21.7657004831,6.185199911,0.3039859914
46,4.5,96.6926406926,10.2338834312,0.4761233472,22.1212121212,6.5208974964,0.3033796079
55,4.5,93.1764705882,16.5501550942,0.802800442,23.7482352941,7.0760675647,0.3432396939
57,4.5,77.0399305556,8.7019484654,0.4864537076,37.771875,8.5663489296,0.4788734631
58,4.5,90.3486997636,13.819147369,0.6719099378,27.0165484634,7.4818747352,0.3637811982
59,4.5,87.2304005478,13.5829117594,0.6958736495,28.0761154856,7.3906361716,0.378633761
60,4.5,92.8081058726,6.9918762583,0.3540474168,32.5076923077,7.3323094139,0.3712859198
62,4.5,84.8395061728,15.9296732121,0.7915518258,21.8543209877,6.9677218656,0.3462288831
63,4.5,92.7976482117,9.9943398596,0.4605148721,20.5371549894,6.1711436875,0.2843512914
65,4.5,98.7409738937,7.9615316715,0.3592988946,15.8472505092,5.6376577499,0.2544239326
66,4.5,92.5341264394,4.1841873624,0.2034421513,29.7848699764,5.9269435607,0.2881778574
68,4.5,88.1690140845,11.8855882853,0.575858634,21.838028169,6.4462064296,0.312319722
69,4.5,73.0641821946,23.7534581591,1.1590500775,20.8571428571,7.8636336826,0.3837060342
3,4.65,94.4406660117,6.6679421262,0.3329811397,36.2942643392,7.2623232284,0.3626631155
4,4.65,94.812630118,2.659454132,0.1336425985,38.452020202,7.4008749796,0.371907961
5,4.65,94.6565217391,4.9849660559,0.2492483028,37.4675,7.1713976148,0.3585698807
6,4.65,92.4499654934,12.3355528411,0.606259347,25.7995169082,7.12964145,0.3504027607
7,4.65,94.6081765284,5.5749209279,0.2783982658,32.3940149626,6.5617621325,0.3276787639
8,4.65,94.0521443585,5.0863984301,0.2612707377,37.6279683377,6.839382993,0.3513155064
9,4.65,82.1177365186,10.8934706356,0.5686345385,27.4196185286,7.2678191705,0.3793770726
10,4.65,81.7516629712,21.1591051335,0.9963433478,18.756097561,6.5496857174,0.3084126551
11,4.65,62.7684577356,25.6275974837,1.1988084463,27.0984682713,7.3187162916,0.3423551081
12,4.65,69.3539429841,23.8006705213,1.1372400273,31.0114155251,7.0947506034,0.3390002968
13,4.65,50.3822401514,23.84353699,1.1718459118,32.5072463768,8.8273124491,0.4338387384
15,4.65,92.3544197738,8.7904110336,0.4089669335,26.7467532468,6.4789653204,0.3014287465
16,4.65,47.5890736342,4.7481436674,0.3357444585,47.365,9.3798600736,0.6632562665
17,4.65,73.2276990088,7.3073553787,0.420491051,40.1059602649,9.1112711785,0.5242947407
24,4.65,96.3333333333,11.1172205426,0.4971772171,14.142,5.9405248926,0.2656683496
26,4.65,89.023689878,11.8765637561,0.5953183487,25.9070351759,6.9310241837,0.3474208497
27,4.65,91.214185534,11.1705733901,0.5362046815,21.6129032258,6.7388699401,0.3234761085
3,4.95,95.4660529344,5.1326144125,0.258249858,35.0708860759,6.7046205851,0.3373460725
4,4.95,95.6198204088,2.2983154254,0.1153491447,36.7052896725,6.3142952627,0.316905395
5,4.95,95.9200595301,2.2773046544,0.112605468,35.8361858191,6.8828876868,0.3403368923
6,4.95,92.6862611073,14.5249985927,0.7104409038,25.028708134,6.8733685324,0.3361874441
7,4.95,95.4545454545,6.554971165,0.3225490445,31.4309927361,6.7725559449,0.3332556916
8,4.95,94.8845968554,4.8702730743,0.2475698937,36.5633074935,6.9410956411,0.3528357206
9,4.95,84.3164295117,9.5135808418,0.4939205072,27.6954177898,7.6483675496,0.3970834581
10,4.95,83.2444444444,20.6404732456,0.9730012399,18.5444444444,6.6752629763,0.3146749144
12,4.95,71.866181727,23.2444594487,1.1196462143,30.9350348028,7.5139747568,0.3619354285
13,4.95,55.3530806834,24.7496135198,1.1991226932,31.4812206573,8.3236116672,0.403280303
15,4.95,92.7062818336,10.4335393351,0.4787236167,25.9894736842,5.9561462936,0.2732867346
16,4.95,49.9663873078,4.2774248846,0.2937747472,45.8254716981,8.1964506967,0.562934545
17,4.95,75.1720062471,6.3427053533,0.3556812544,39.9150943396,8.390378502,0.4705090626
26,4.95,91.1346548189,8.2042291021,0.4012819623,25.7607655502,6.4910826861,0.3174892321
27,4.95,91.3932806324,12.3024270996,0.5864951998,21.0454545455,6.0326932982,0.2875973686
3,2.4,67.2266524898,19.416631887,1.1501420108,45.0807017544,13.574892182,0.804107215
4,2.4,70.2046774733,15.5845591275,0.9836886496,51.5458167331,13.2881373433,0.8387397919
5,2.4,69.6576514892,17.4468583707,1.0947132566,48.1220472441,12.8346873339,0.8053199075
6,2.4,66.5838509317,24.1733463753,1.3979807164,28.1538461538,10.9338116737,0.6323186554
7,2.4,68.6369625105,20.1461110425,1.2665751495,38.9604743083,12.8213021764,0.8060683616
8,2.4,69.1941718704,15.8977262398,0.9417000297,48.7263157895,13.2985492721,0.7877380737
9,2.4,62.8797624938,18.6112403715,1.2140634569,30.0680851064,10.1727442768,0.6635966672
10,2.4,55.4225352113,25.4501235348,1.3507523078,18.4788732394,9.1851980664,0.487499696
11,2.4,23.6701722298,11.5763618097,0.7426239563,27.6090534979,10.0635552551,0.6455773706
12,2.4,25.2773826458,11.4655464459,0.8317981641,32.8,11.3291426721,0.8219023943
13,2.4,20.6000148335,8.1098559197,0.6878690012,33.1726618705,10.8700155583,0.9219826862
