Network,R0,Epidemic_size(%),SD,SE,Epidemic_duration,SD,SE
69,3.45,66.3521364318,23.0999262155,0.1695592968,20.9188038793,8.1771161366,0.0600220992
3,3.6,89.2582597248,8.5283985836,0.0641305489,39.8079728584,8.5226697175,0.0640874699
4,3.6,89.9759811707,5.4298639195,0.0407776628,42.7858552817,8.357872629,0.0627666765
5,3.6,89.9655916747,6.2322327148,0.0470253404,41.3355727625,8.4340723438,0.0636393313
6,3.6,87.010175942,16.48204316,0.1188900894,27.4597013372,8.1607807345,0.0588662426
7,3.6,88.4790959194,11.4656587995,0.0855479444,35.147414129,8.4711956724,0.0632055593
8,3.6,88.9512529537,6.5899618543,0.0499153599,41.5888697648,8.4190241664,0.0637695075
9,3.6,79.0087226804,13.4383601158,0.1042705006,29.532871764,8.3351982534,0.0646742078
10,3.6,73.0719661567,23.9584610615,0.1680354488,19.2815190122,7.7509180816,0.054361964
11,3.6,44.8526800045,22.2694961355,0.1594792635,28.3825837222,8.9109535894,0.0638143004
12,3.6,49.5199391939,21.718731685,0.164706085,33.6874281113,9.6878298471,0.0734685869
13,3.6,34.5507323105,17.0037718117,0.1426171772,33.9682026029,10.2901953395,0.0863078279
15,3.6,88.8265410671,6.9115071099,0.0477656325,27.813870182,6.2340234817,0.0430835228
16,3.6,68.54290273,8.7689675446,0.0726696154,43.4056040107,7.7028571868,0.0638346152
17,3.6,70.886510376,7.2889163233,0.0618148878,42.9507336018,8.9754061284,0.0761174498
24,3.6,90.7004444444,20.5542280604,0.1299963524,14.50612,6.262335231,0.0396064856
26,3.6,82.9366330024,16.690477551,0.1230338034,27.1448133457,8.2363113115,0.0607139433
27,3.6,84.5776632491,18.0201618112,0.1279829417,22.5433543506,7.5993926449,0.0539724691
28,3.6,84.8080385273,24.0464528955,0.1613238364,20.5362768926,8.001426815,0.0536803027
29,3.6,89.580094108,10.3508348441,0.0740252333,31.669905892,7.3768655323,0.0527565361
31,3.6,93.4097341308,17.6224136507,0.1139684614,18.2260654983,6.5904337024,0.0426219475
33,3.6,87.5951438491,18.3220905777,0.127795713,22.5574312819,7.6007174007,0.0530146435
34,3.6,93.766203798,15.0601642248,0.0961041302,16.1494482225,6.0280105396,0.0384668255
35,3.6,89.3954095384,19.4420641377,0.1268314395,17.8860328539,6.6673791587,0.0434950369
37,3.6,89.5835232541,19.7256995024,0.1282106524,19.2743018884,6.8021458649,0.0442117431
38,3.6,87.9938523584,24.5789696543,0.1638634391,20.714698431,8.1846811877,0.0545657538
39,3.6,87.4845844771,24.5274718688,0.1635491922,20.6345204749,8.1415923314,0.0542881409
40,3.6,89.566499855,15.2370768679,0.101207854,20.3451425042,6.4218827775,0.0426554896
41,3.6,88.4225807882,22.3952388597,0.1491062256,19.3114056474,7.5635445839,0.0503576493
42,3.6,90.2245492524,22.4732341852,0.149028849,19.5448109059,7.5927722705,0.0503506573
43,3.6,91.3544369486,18.9898184672,0.1304318377,24.0113223569,7.8387692212,0.0538406977
44,3.6,94.6797889032,15.8307378882,0.1014415806,19.4449782377,6.4101831495,0.0410757297
45,3.6,80.3424537402,19.2272391254,0.1394707032,22.564640884,7.7548394093,0.056252117
46,3.6,90.5912435614,17.5870992546,0.1192681533,22.9528145695,7.2416364301,0.0491096679
50,3.6,98.3109107949,8.4981719475,0.0537988303,16.6414315486,5.748478227,0.0363915212
55,3.6,87.6972647358,19.7332902792,0.1381776014,24.9471929394,8.2432678537,0.0577214932
56,3.6,93.3799856066,16.2035752094,0.1027933761,17.6289439794,6.0890541258,0.0386281683
57,3.6,73.2205352872,8.1439042953,0.0671469553,38.8918422842,8.6147665468,0.0710292414
58,3.6,84.009894353,17.3159234132,0.1268063993,28.6057274629,8.4973167867,0.0622267794
59,3.6,81.5529121294,14.6952444034,0.1110729128,29.9550388483,8.3531294956,0.0631365086
60,3.6,87.4319051221,12.0414541663,0.0906166871,34.6304224714,8.5159140168,0.0640856084
62,3.6,78.2594451783,18.4186599486,0.1338875165,22.588005284,7.7399499833,0.0562626534
63,3.6,85.4888268156,15.7544500906,0.1074944669,21.9234171322,6.8132819582,0.0464878246
65,3.6,94.106024299,17.2028150296,0.1115397543,16.6269811241,6.5326072174,0.0423561727
66,3.6,86.2216604856,10.7913037566,0.0794682152,32.6071583514,7.7348068664,0.0569598734
67,3.6,93.9421871842,15.324104638,0.0974359338,17.3940165757,6.0644270711,0.0385597154
68,3.6,81.7087026591,17.4901536939,0.1241217082,22.5116841257,7.4066011229,0.0525621443
69,3.6,67.6342819276,23.217654315,0.1689014588,20.9189246401,8.0996708118,0.0589226714
3,3.75,90.675537365,6.997541707,0.0519134609,39.1562001211,8.0716653008,0.0598821842
4,3.75,90.9952788252,5.0060005097,0.0373873745,41.9496876394,8.1227839742,0.0606651089
5,3.75,91.0336643467,5.7642551537,0.0430648233,40.584561286,8.0986152639,0.0605048573
6,3.75,88.2576864625,15.4401346544,0.1104219696,27.2297974632,7.8926166838,0.0564449921
7,3.75,89.7589813552,10.5422524059,0.0778773954,34.706739427,8.1887888544,0.0604919635
8,3.75,90.0886207796,5.619095949,0.0421145389,40.8491742501,8.1195290288,0.0608550243
9,3.75,80.1213705793,13.0513169665,0.1003947459,29.1447928994,8.0765812813,0.0621275483
10,3.75,74.5199402035,23.4151361782,0.1626011916,19.2608381154,7.6730148445,0.0532835405
11,3.75,48.0631707164,23.3087663629,0.1646615134,28.3011777623,8.6116064735,0.0608354871
12,3.75,52.7699685795,22.3588975405,0.1660044668,33.3529573893,9.2688828143,0.0688171654
13,3.75,36.3905851562,18.0481119341,0.146442517,33.5328198038,10.0634529404,0.0816549334
15,3.75,89.9112281553,6.3085908216,0.0429902534,27.3487508127,6.1178591884,0.0416905018
16,3.75,69.7407884877,8.6337710709,0.0715393985,42.8296601442,7.5026778001,0.0621671634
17,3.75,72.4131389018,6.8838896473,0.05772565,42.1509035933,8.6618581804,0.07263501
24,3.75,92.044,18.9574139977,0.1198972136,14.41992,6.1546394853,0.0389253579
26,3.75,84.4730767166,15.6316843394,0.1145339712,26.9514146132,7.9189030905,0.0580221171
27,3.75,85.9926839672,16.8125654862,0.1183455379,22.3791992865,7.3300146283,0.0515967967
28,3.75,86.1495456165,23.4160183454,0.1562874923,20.3973182466,7.8500835289,0.0523944699
29,3.75,90.5891281742,9.6414932092,0.0683914257,31.1708262051,7.2172300247,0.0511950421
31,3.75,94.299972429,16.683236566,0.1072882496,18.1904466501,6.4715512616,0.0416179081
33,3.75,88.6378960088,17.8865458217,0.1241283462,22.3622134463,7.4403710394,0.0516343939
34,3.75,94.6573328478,14.0144564586,0.089148394,16.1112370008,5.9619479155,0.0379249872
35,3.75,90.9806063152,17.550118192,0.1137485719,17.8643562277,6.4724157603,0.0419500337
37,3.75,91.0416863952,18.4371552633,0.1192625383,19.1618477761,6.6550143489,0.0430486099
38,3.75,89.5816452331,23.3181111934,0.1548735266,20.7088976135,7.9052798737,0.0525050491
39,3.75,88.91196206,23.439625263,0.155629114,20.5974254981,7.8932317501,0.0524076921
40,3.75,90.7301948478,14.7705277121,0.0977067127,20.1255415044,6.3736978311,0.0421618696
41,3.75,89.4252905065,21.90402057,0.1450470166,19.0802455602,7.3428613219,0.0486239558
42,3.75,91.043475901,22.0367967174,0.1452116621,19.4330438558,7.4941466626,0.0493827441
43,3.75,92.5015318912,17.9659017562,0.1224069311,23.845139727,7.593527221,0.0517369167
44,3.75,95.6915544676,14.4837007258,0.0925140912,19.2348429213,6.234536952,0.0398228692
45,3.75,81.9402300624,18.2097872384,0.1305906445,22.5710244806,7.5794255446,0.0543554987
46,3.75,91.9453220477,16.3992612396,0.1103308434,22.7174218078,7.035274181,0.047331872
50,3.75,98.7763706587,7.1696061376,0.0453491058,16.4785757151,5.6815021768,0.0359365687
55,3.75,88.9775802354,19.2336994101,0.1335319438,24.7725454283,8.0604838746,0.0559607414
56,3.75,93.9454886731,15.9376138709,0.1008447198,17.5270048445,6.0687696428,0.0383999374
57,3.75,74.453386215,7.5435961455,0.0617332923,38.2736405036,8.3888068535,0.0686501048
58,3.75,85.2484612119,16.7599749267,0.1220854114,28.3102515123,8.2580970444,0.0601548141
59,3.75,82.9775475125,13.9879381566,0.1046736321,29.7637473401,8.1002864455,0.0606155385
60,3.75,88.81090038,10.5767572377,0.0790323223,34.1456169738,8.1363664846,0.0607970783
62,3.75,79.546884703,17.9385790007,0.1290445071,22.5287207617,7.5343588196,0.0541998126
63,3.75,87.068137518,14.6554710136,0.09929582,21.7332904884,6.5880377193,0.0446362049
65,3.75,95.3368111026,15.3704767019,0.0991870751,16.5541767302,6.3151032212,0.0407519318
66,3.75,87.687725838,9.5701444856,0.0695812718,32.022413702,7.3732187431,0.0536081705
67,3.75,95.1679004399,13.5807253688,0.0861404918,17.2919214677,5.9003084051,0.0374247659
68,3.75,82.909126886,16.962434038,0.119302982,22.3515211477,7.2294437767,0.0508473135
69,3.75,68.6835692435,23.1350433526,0.1665857995,20.8295224763,7.9074908384,0.056938544
3,3.9,91.5173296898,6.6293824036,0.0489203358,38.5051731649,7.9515334739,0.0586769119
4,3.9,91.8948941771,4.6131207977,0.0340120749,41.0987171124,7.7790436982,0.0573541055
5,3.9,91.8862483513,5.2888923679,0.0389965905,39.9510710014,7.8959264326,0.058219035
6,3.9,89.3828768213,14.6427478538,0.1042036707,27.0261318748,7.6955861232,0.0547648795
7,3.9,90.9508461048,9.3004661352,0.0677064859,34.2124118925,7.8017007904,0.0567956204
8,3.9,90.9909159876,5.2338663447,0.0388826195,40.0630277609,7.7490157088,0.057567773
9,3.9,81.132032181,12.413975958,0.0945704942,28.8357611282,7.8351478822,0.0596886775
10,3.9,76.0450527516,22.9543950677,0.1582422115,19.1913791465,7.5475564026,0.0520310822
11,3.9,51.2607866153,24.0538726291,0.1674450245,28.2599825548,8.3828546489,0.0583551482
12,3.9,55.8999311008,22.7004036413,0.1661262112,33.0883676093,8.8919300468,0.0650729684
13,3.9,38.5198826374,19.3214409775,0.1523263328,33.4701348748,9.9783777047,0.0786675117
15,3.9,90.7932233368,5.9038468077,0.039973979,26.9649291707,6.0577841086,0.0410162633
16,3.9,70.813003986,8.5456076454,0.0694397759,42.4106965995,7.3357415758,0.0596086635
17,3.9,73.836519729,6.3636554403,0.0521944349,41.5379751093,8.3122982941,0.0681771218
24,3.9,93.2444444444,17.1290526429,0.108333641,14.46056,5.9613190224,0.0377026919
26,3.9,85.7046768261,14.8692440996,0.1077877725,26.7922228061,7.7647912822,0.0562872968
27,3.9,87.122485542,15.7575439173,0.110233052,22.2879025154,7.1564176014,0.0500632432
28,3.9,87.8486345789,21.8984828417,0.1454510983,20.4410817488,7.5353318878,0.0500501476
29,3.9,91.7035158558,8.7274277546,0.0612424682,30.7442387237,6.9410613365,0.0487071036
31,3.9,95.434806418,14.9996306054,0.096127781,17.9862411697,6.3138000121,0.0404631021
33,3.9,89.9348645277,16.4539118896,0.1133782301,22.2490385072,7.2070809429,0.0496615083
34,3.9,95.3757709842,13.3992124247,0.0849823449,15.9949316171,5.8618699202,0.037177965
35,3.9,91.7859520639,17.2112163791,0.1110239327,17.7087633156,6.3971903502,0.0412661845
37,3.9,92.257550076,17.354176638,0.1116538043,19.0545988906,6.482736358,0.0417088169
38,3.9,90.6439904499,22.450709512,0.1484168056,20.6102176383,7.7158775702,0.0510080049
39,3.9,90.0187436036,22.4346189674,0.1483007131,20.4789600175,7.6543732989,0.0505980967
40,3.9,91.834019095,14.100616141,0.0923821553,19.8944499292,6.1580095985,0.0403450596
41,3.9,90.9288608198,20.3213966325,0.1337686881,19.1227576046,7.1623831611,0.0471474779
42,3.9,92.1907271945,20.987397586,0.1376703853,19.3368760757,7.2886325955,0.0478110187
43,3.9,93.5091259286,16.9750393822,0.1149536556,23.6263413739,7.3665243178,0.0498855337
44,3.9,96.6316131182,12.8398951743,0.0817910678,19.1984661581,6.2114198056,0.0395671967
45,3.9,83.3508545276,17.3989925681,0.1238433041,22.4794305401,7.3719560898,0.0524724289
46,3.9,93.4358974359,14.532670159,0.0972155645,22.6618785519,6.7800901554,0.0453550713
50,3.9,99.0587692308,6.1192683865,0.0387016514,16.451,5.729216264,0.0362347452
55,3.9,89.9130745416,18.5206432819,0.1278197982,24.5558942605,7.8791030412,0.0543774504
56,3.9,94.1381176471,15.9004993171,0.1005635876,17.49488,6.0003111407,0.0379492997
57,3.9,75.7314622515,7.0680211042,0.0569409492,37.752596054,8.0215381155,0.0646226133
58,3.9,86.5863069035,15.8757816593,0.1142497415,28.1237764773,8.0504204209,0.0579346877
59,3.9,84.17251168,13.2877093315,0.0987149675,29.5675258016,7.9456913026,0.0590288844
60,3.9,89.891151402,10.0551895974,0.0741560581,33.7344174916,7.8835418266,0.0581403642
62,3.9,80.8640409207,17.2635307706,0.12346852,22.3714066496,7.4207499787,0.0530730955
63,3.9,88.3650150437,13.9313202585,0.0936804146,21.4705403572,6.4548924673,0.0434055776
65,3.9,96.162399541,14.0303252138,0.0901140424,16.4806319871,6.1725433256,0.0396450419
66,3.9,88.8291948884,9.150077831,0.0657293151,31.6818205274,7.2173902619,0.0518459108
67,3.9,95.7240568558,13.3268640718,0.0843675208,17.1203109971,5.9090874337,0.0374082796
68,3.9,84.1038021699,16.3658978328,0.1144104768,22.1987586746,7.0549896471,0.0493199174
69,3.9,69.8495862012,23.1594946883,0.1654207422,20.7631243304,7.8822037253,0.056300019
3,4.05,92.3568069336,6.2471849688,0.0456827195,37.8128442329,7.6822384843,0.0561765896
4,4.05,92.702975836,4.0378652394,0.0295975184,40.4057059961,7.6902320322,0.0563693363
5,4.05,92.7394842951,4.8105460094,0.0352007924,39.2531591347,7.6089258086,0.0556777167
6,4.05,90.309619744,14.0767784356,0.0992825307,26.680893399,7.4745349616,0.0527173707
7,4.05,91.7704425393,9.0285383111,0.0652957416,33.6635284272,7.6055347694,0.0550043668
8,4.05,91.7856612411,4.4873623708,0.0329020528,39.3093919682,7.610012282,0.0557978174
9,4.05,82.0121236833,11.7318712549,0.088515329,28.6304434451,7.6269276613,0.0575441033
10,4.05,77.4443089622,22.3803363447,0.1532648116,19.1816348544,7.327639358,0.0501810718
11,4.05,54.1474575827,25.0037327022,0.1717871257,27.9739910314,8.1133656022,0.0557425475
12,4.05,59.3149354901,22.9603619891,0.1648372956,32.9690753531,8.6310171191,0.0619638976
13,4.05,40.7579613449,20.4835790023,0.1574681874,33.2552449619,9.7769056812,0.0751602841
15,4.05,91.706177286,5.1980173044,0.0348491535,26.4901564186,5.9374959803,0.0398068526
16,4.05,71.9230112489,8.4084725389,0.0676980829,41.8570687755,7.2256674493,0.0581751123
17,4.05,75.1783292671,5.9339547028,0.0482116776,41.1176975378,8.2593815552,0.0671051029
24,4.05,94.1426666667,16.1213849786,0.1019605911,14.482,5.9531500905,0.0376510271
26,4.05,86.8779938011,13.4872110172,0.097168696,26.6212498702,7.5062493784,0.0540788205
27,4.05,88.0419025048,15.1025089129,0.1049849095,22.1652169711,7.1010330309,0.0493627459
28,4.05,88.9661892874,21.0267496711,0.1391523855,20.2695659791,7.2913773977,0.0482534188
29,4.05,92.6445739257,7.8986473582,0.0550391637,30.2652585579,6.7513170017,0.0470443641
31,4.05,96.473887709,13.2684068936,0.0847964353,17.8942574743,6.15519497,0.039336945
33,4.05,91.07013278,15.5162725086,0.1060101025,22.1701909163,7.0055741769,0.0478634051
34,4.05,95.9128065395,12.8104459083,0.081091766,15.8334669017,5.8040610677,0.0367404511
35,4.05,92.7894025859,16.2020267918,0.1041893282,17.6358861963,6.2749525977,0.0403519327
37,4.05,93.3565293265,16.1248491536,0.103294407,18.895933358,6.3599218787,0.0407411166
38,4.05,91.4754855345,21.9905863847,0.1449260387,20.3936327311,7.5180796289,0.0495469052
39,4.05,90.972806408,21.6839741118,0.1429053513,20.4492268937,7.5091924389,0.0494883354
40,4.05,93.2235208624,12.6342382413,0.0822593156,19.7489190335,6.1332381939,0.0399324412
41,4.05,91.7307402787,19.8202798836,0.1299921074,19.0086028906,7.0508253393,0.0462431232
42,4.05,93.1067950753,19.9098729205,0.1304031361,19.2323366651,7.1108134552,0.0465734954
43,4.05,94.498131778,15.6617427532,0.1057212767,23.4963091224,7.1689083624,0.0483921972
44,4.05,97.2205055673,11.9125083435,0.0756704435,18.9111084211,6.0628165149,0.0385121254
45,4.05,84.5908623293,16.7247736495,0.1179997506,22.3090248395,7.2803990245,0.0513660326
46,4.05,94.2800141243,13.9186745667,0.0924711509,22.3315236582,6.6225108778,0.0439978102
50,4.05,99.1092307692,5.9169316773,0.0374219617,16.41124,5.6799191598,0.0359229629
55,4.05,91.1123678968,17.384309093,0.1195228445,24.3786811628,7.5511253142,0.0519164709
57,4.05,76.6942461835,6.7898879743,0.0542030168,37.206665817,7.9003834109,0.0630679942
58,4.05,87.9590941917,14.9560061227,0.1074166317,27.888063551,7.8020592963,0.056035744
59,4.05,85.4951919126,12.1896829352,0.0895840208,29.1821226033,7.6072789545,0.0559071667
60,4.05,90.8007750493,9.3892697106,0.0686684848,33.3028455285,7.7045535852,0.0563473025
62,4.05,82.0154571916,16.8165426755,0.1191315112,22.3050787915,7.2575137529,0.0514135752
63,4.05,89.6023192337,12.9050826064,0.0861085438,21.2803526112,6.2614824654,0.041779441
65,4.05,96.8946414858,12.7333956958,0.0815406089,16.3959648979,6.0879599282,0.0389853556
66,4.05,89.8549690801,8.3167739982,0.0592982233,31.1148899395,7.0377976482,0.0501791796
67,4.05,96.1148450419,12.8244588651,0.081115489,17.1203392543,5.9830333654,0.0378430531
68,4.05,85.0081990933,15.814268475,0.1098266054,21.9899199383,6.9302318085,0.0481289309
69,4.05,71.0822356012,23.1399430865,0.1638742057,20.6963739405,7.811613622,0.0553208784
3,4.2,93.1853629083,5.4621676008,0.0396048478,37.1087219389,7.396564887,0.0536306918
4,4.2,93.4313864913,3.4793893133,0.0252408147,39.8099673719,7.399641822,0.0536798188
5,4.2,93.4685317253,4.164862029,0.0302565169,38.4968862149,7.3443054742,0.0533542531
6,4.2,91.2623285183,12.9305359901,0.0904166965,26.4194210835,7.2215444593,0.050496607
7,4.2,92.728856564,7.8772872744,0.0566667323,33.3549472159,7.3844245258,0.0531212324
8,4.2,92.5419670756,4.6152147837,0.0336643902,38.7209364193,7.4505278384,0.0543457863
9,4.2,82.8367350415,11.2894527811,0.0847347358,28.4729874373,7.5037736642,0.056320735
10,4.2,78.8826374035,21.8109162773,0.148728463,19.1999442016,7.2254685068,0.0492704118
11,4.2,57.2777948377,25.47925623,0.1729246218,27.8154767388,7.8532158133,0.0532988233
12,4.2,62.3341566238,23.1117546863,0.1632330983,32.6173492293,8.1670091958,0.0576817396
13,4.2,42.98977269,21.6387878377,0.1630714429,33.0232280781,9.6130894659,0.0724449254
15,4.2,92.4695421561,4.9202678767,0.0327646736,26.093255288,5.9202903173,0.0394239469
16,4.2,72.9892855528,8.2735214617,0.0657935412,41.5418959084,7.1561240592,0.0569076597
17,4.2,76.2980088442,5.6902443692,0.0458057302,40.537973043,7.9040044209,0.0636262119
24,4.2,95.0035555556,14.6556688463,0.0926905884,14.3922,5.852013257,0.0370113816
26,4.2,87.5830767443,13.5892658594,0.0968883896,26.1999796665,7.2868354393,0.0519534873
27,4.2,88.8576749993,14.3793030392,0.0991487459,22.0103646651,6.8831826104,0.0474611963
28,4.2,89.9641329242,20.2283966546,0.1329751227,20.2308456851,7.2098764251,0.0473954619
29,4.2,93.3279075705,7.3620208765,0.0509387889,29.8214764458,6.6038216107,0.0456927087
31,4.2,97.0174440652,12.4373113566,0.0792780672,17.7174549,6.0114982104,0.0383185678
33,4.2,91.8306489656,14.8780310413,0.1012696932,22.0005096368,6.938771035,0.0472298527
34,4.2,96.2864058249,12.3892823542,0.0783629709,15.7785245639,5.792650969,0.0366388727
35,4.2,93.6789961274,15.0023155937,0.0961232773,17.4903321154,6.1441269951,0.039366831
37,4.2,94.259231831,15.1128355293,0.0965149476,18.8036624658,6.2757990099,0.0400790713
38,4.2,92.5827111423,20.7216593921,0.136047291,20.4590284064,7.3625011355,0.0483382298
39,4.2,91.9577043384,20.8438794826,0.1367878255,20.3015934539,7.3093893254,0.0479678206
40,4.2,94.0183568926,12.2049413112,0.0789786018,19.5294585654,6.0097610742,0.038889374
41,4.2,92.6944444444,18.7917337855,0.1228454068,18.9460683761,6.8763124257,0.0449518606
42,4.2,93.8857075954,19.0252019944,0.1241384325,19.1295129428,6.9415500232,0.0452932452
43,4.2,95.2399390517,14.9511069643,0.1000886045,23.2503361119,6.9598124962,0.0465917288
44,4.2,97.982565538,9.7908692786,0.0621007573,18.7874642958,5.9169541265,0.0375295923
45,4.2,85.6566301554,15.981830236,0.1120078064,22.2327717471,7.0700809912,0.0495502862
46,4.2,94.8508749021,13.7382904348,0.0906388496,22.1303647602,6.5845795859,0.0434419932
55,4.2,91.9526503733,16.6658456612,0.1134939638,24.1305013217,7.3410083392,0.0499920707
57,4.2,77.7748891338,6.1208185409,0.0483485424,36.8256067885,7.744249033,0.0611720721
58,4.2,88.9285171295,14.1071346091,0.10042764,27.6410906142,7.6148088214,0.0542092565
59,4.2,86.5511294891,11.4572433867,0.083654031,28.9226996482,7.3725150215,0.0538297546
60,4.2,91.722365999,8.686335773,0.0630239375,32.9111391872,7.5717526606,0.0549370504
62,4.2,83.1001774798,15.939704162,0.1119189059,22.09169789,7.0740632197,0.0496697685
63,4.2,90.6827477998,11.9719228859,0.0794621933,21.0403101458,6.1927926948,0.0411039141
65,4.2,97.2654872185,12.1682848786,0.0777641294,16.320890341,6.0472571093,0.0386463408
66,4.2,90.8576109123,7.493876488,0.0529552991,30.7643064017,6.9163350059,0.048874116
67,4.2,96.1312,13.0869718042,0.0827692772,17.07964,5.9061338852,0.0373536705
68,4.2,86.0455783288,14.9642807529,0.1034334138,21.9166786107,6.8174763813,0.0471225358
69,4.2,72.2315911445,23.1992616628,0.1632819851,20.7180858969,7.7658003303,0.0546575711
3,4.35,93.9331700477,4.9489032482,0.0356109937,36.7565888262,7.3151524025,0.0526378944
4,4.35,93.9940218843,3.4134982202,0.0246136582,39.1404357095,7.3026743973,0.0526572799
5,4.35,94.0567721516,4.1273893338,0.0296773247,37.9365629201,7.2595326948,0.0521984943
6,4.35,91.9848611697,12.6447042076,0.0879994982,26.2422627985,7.0363247446,0.0489685671
7,4.35,93.3948208915,7.2856531061,0.0521388979,32.9231281368,7.303587854,0.0522672457
8,4.35,93.159977113,3.7917174784,0.0274100854,38.1599080268,7.2114021332,0.0521307692
9,4.35,83.629525705,10.55350369,0.0781912646,28.1635285722,7.3660695445,0.0545754576
10,4.35,79.3513562966,22.2424339824,0.1504344485,18.9626275102,7.1666194868,0.0484707047
11,4.35,60.557645853,25.8506852781,0.1744002681,27.6910928042,7.6220171694,0.0514215319
12,4.35,64.8139715208,23.5211581524,0.16401907,32.0450279601,7.9950942414,0.0557518432
13,4.35,45.4346815927,22.3835224855,0.1646515027,32.8757642985,9.3851991357,0.0690368168
15,4.35,93.1760539453,4.6187808031,0.0305344324,25.8705913203,5.9134597119,0.0390934629
16,4.35,73.9457229652,8.2017420421,0.0645426415,41.1907356948,6.981337405,0.0549388112
17,4.35,77.4189558665,5.5371805279,0.0439888452,39.9909119596,7.8196405043,0.0621213186
24,4.35,95.7573333333,13.4048002016,0.0847794004,14.32708,5.7365301946,0.0362810026
26,4.35,88.5602150692,12.6506902402,0.0897370067,26.034416826,7.115164369,0.0504710447
27,4.35,89.7194290278,13.4337794366,0.0921983643,21.810268488,6.6391258152,0.045565475
28,4.35,90.8807209222,19.5415806867,0.1281642474,20.0148399862,7.0153635115,0.0460105454
29,4.35,94.0487436237,6.6783170406,0.0458971892,29.4212639335,6.4441450064,0.044287826
31,4.35,97.6749511686,10.8177340717,0.0687689783,17.7062032734,6.0597019553,0.0385218854
33,4.35,92.6322507446,13.9678425839,0.0946151884,21.8290813986,6.7542173197,0.0457516285
34,4.35,96.26,12.4635539786,0.0788264366,15.7802,5.8849067928,0.0372194186
35,4.35,94.3646588964,14.3503736908,0.0916101574,17.3585051756,6.0312145834,0.0385021693
37,4.35,95.1105889978,13.9608412891,0.0888558913,18.6288179535,6.1347643926,0.0390456382
38,4.35,93.2111914006,20.0512347798,0.131011854,20.2160604508,7.1524478441,0.0467330547
39,4.35,92.8807286513,19.8019303686,0.1295850161,20.2608881847,7.2235295097,0.0472712089
40,4.35,94.8094745654,11.4797583821,0.0738328284,19.4176628749,6.0256736413,0.0387545202
41,4.35,93.4437468236,17.9681224945,0.1169327901,18.8558783669,6.794316547,0.0442159937
42,4.35,94.5788313004,18.2563829298,0.1186054674,19.0229181615,6.8337875531,0.0443967773
43,4.35,95.7402411791,14.3199097177,0.0957002854,22.9772666369,6.8046086526,0.0454753559
44,4.35,98.5181010756,8.285003002,0.0524661595,18.6517484761,5.8419723271,0.0369952614
45,4.35,86.7094214154,15.3999841411,0.1072915655,22.1399864091,6.970781933,0.0485653816
46,4.35,95.7607944732,12.4879541292,0.0820582059,21.9125215889,6.3955024161,0.0420247743
55,4.35,92.7758805609,15.8741909762,0.1077337277,23.908203215,7.2182338149,0.0489881492
57,4.35,78.702969559,5.8067113798,0.0453483286,36.333922908,7.6081242933,0.059416716
58,4.35,90.0550813815,13.1062328911,0.092324891,27.439162366,7.3939820984,0.0520857974
59,4.35,87.3828824087,10.8847191205,0.0789702085,28.6651752816,7.2730829467,0.0527672667
60,4.35,92.288977302,8.4767712682,0.0612412499,32.50561094,7.3282878099,0.0529439206
62,4.35,83.8486359636,15.8689438263,0.1109580708,22.090104625,7.0472116749,0.0492751767
63,4.35,91.793881665,10.9836577556,0.0723486396,20.8472318639,6.0589458969,0.0399098827
65,4.35,97.9388717918,10.6015067774,0.0675831236,16.2314788475,5.9185126913,0.037729691
66,4.35,91.6777461875,6.8191419893,0.0478233156,30.3532362778,6.7523833678,0.0473551308
68,4.35,86.8962597036,14.3670770504,0.0985457425,21.6751352623,6.6134519606,0.0453625697
69,4.35,72.7683244557,23.4522341868,0.1632291864,20.5680375914,7.6539669047,0.0532721437
3,4.5,94.395644933,4.7640161475,0.0340000763,36.2368461264,7.1779438622,0.0512279202
4,4.5,94.5668573819,2.8792397337,0.0206621533,38.4983520445,7.0630827605,0.05068647
5,4.5,94.5847547939,3.763494429,0.0269779348,37.456245825,7.1321223976,0.0511253403
6,4.5,92.7402062138,11.7340416083,0.0812321639,26.0401131027,6.9769561731,0.048299918
7,4.5,93.9862013808,6.9873414586,0.0496844836,32.394984326,7.0819509206,0.0503572177
8,4.5,93.7425169063,3.6360803404,0.0261095733,37.5479529751,7.1149821654,0.0510904961
9,4.5,84.3997224855,10.0133005943,0.0740164034,28.0551852257,7.2439509842,0.0535459006
10,4.5,80.9073184003,21.1956093765,0.1427257132,19.0068921738,6.9380818527,0.0467192362
11,4.5,62.5353859684,26.1211570197,0.1748418184,27.4881272401,7.4852568765,0.050102525
12,4.5,67.3224385679,23.2080983459,0.1602732532,31.6714994277,7.7183134219,0.0533020493
13,4.5,48.0954113816,23.3653787053,0.1692166255,32.5725899507,9.1988363354,0.0666197652
15,4.5,93.8583066081,4.1965222618,0.0275604295,25.6667241751,5.9415882105,0.0390210543
16,4.5,74.8393655752,8.0926828951,0.063145126,40.8359208524,6.9800882564,0.0544638358
17,4.5,78.4606945868,5.0631486426,0.039961573,39.6433688407,7.6742747154,0.0605702322
24,4.5,96.2653333333,12.2021215804,0.077172993,14.27444,5.6720651166,0.0358732896
26,4.5,89.3395315573,11.9889837379,0.0848279511,25.8275844806,7.0479288926,0.0498675601
27,4.5,90.3198426412,12.8603674157,0.0877825442,21.6705027256,6.6438746571,0.0453498879
28,4.5,91.9313240685,18.3849761417,0.1200376763,20.0827436269,6.8882298577,0.0449740647
